PatientID,Diagnosis,BreedID,Breed,Age,Sex,Neutered,WeightChange,Weight,Hospitalised,HeartRate,Temperature,Vomiting,Diarrhoea,Hepatomegaly,ThinDrySkin,Alopecia,Pruritus,MuscleWastageWeakness,Lethargy,Panting,Neurological,Polydipsia,Polyuria,IncreasedALKP,IncreasedATL/GGT/AST,LowUSG,Proteinuria,Hypertensive,LowBloodSugar,Hypothyroid,CruciateSurgery
1076,0,15086,West Highland White Terrier,10,F,True,False,8.9,True,76.0,39.1,False,False,True,False,False,False,False,False,False,False,True,False,,,,,False,False,False,False
1077,0,14846,Cocker Spaniel,8,F,True,Weight gain,14.85,False,100.0,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,,,False,False,False,False
1078,0,14250,Siberian Husky,9,F,False,False,24.0,False,100.0,38.4,False,False,False,False,False,False,False,False,True,False,True,False,,,True,True,False,False,False,False
1079,0,13724,Boxer,11,F,True,False,27.2,False,76.0,,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
1080,0,99999,Crossbreed,12,F,True,Weight loss,10.5,False,,,False,False,False,True,False,True,False,False,False,False,False,False,True,False,,,False,False,False,False
1081,0,14363,Lhasa Apso,10,M,False,False,9.3,False,124.0,38.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,True
1082,0,99999,Crossbreed,10,F,True,No change,9.8,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,False,False,False,False
1083,0,99999,Crossbreed,10,F,True,False,9.1,False,,38.3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1084,0,14844,Cavalier King Charles Spaniel,8,F,True,False,14.6,False,,,False,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False,False,False
1085,0,13683,Beagle,6,M,True,False,12.65,False,110.0,38.7,False,False,True,False,False,False,False,False,True,False,True,True,,,True,True,False,False,False,False
1086,0,15009,Jack Russell Terrier,11,M,True,Weight gain,7.1,False,,,False,False,False,True,True,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1087,0,13683,Beagle,11,F,True,False,19.4,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,,False,,False,False,True,False
1088,0,14593,Poodle,14,M,True,Weight loss,6.4,False,,,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
1089,0,15045,Patterdale Terrier,12,F,True,False,9.5,False,,38.3,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
1090,0,14846,Cocker Spaniel,8,F,True,Weight gain,21.2,False,110.0,38.7,False,False,True,False,False,False,False,False,False,False,True,True,False,False,,,False,False,False,False
1091,0,14631,Labrador Retriever,3,F,True,False,31.8,True,,,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,,False,False,False,False
1092,0,99999,Crossbreed,13,F,True,False,6.7,False,120.0,,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
1093,0,15049,Scottish Terrier,12,M,True,False,10.35,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1094,0,13883,Collie,12,F,True,False,22.0,False,96.0,,False,False,False,False,False,False,True,True,False,False,True,True,,True,,,False,False,False,False
1095,0,15076,Staffordshire Bull Terrier,13,M,True,False,,False,,,False,False,True,False,False,False,True,True,False,False,False,False,,,,,False,False,False,False
1096,0,13847,Chihuahua,10,M,False,False,4.13,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1097,0,15086,West Highland White Terrier,14,M,False,Weight loss,8.65,False,,,False,False,True,True,False,True,False,False,False,False,False,False,True,True,,,False,False,False,False
1098,0,15086,West Highland White Terrier,10,F,True,False,6.45,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,,True,True,False,False,False,False
1099,0,15087,Yorkshire Terrier,9,M,True,Weight loss,8.62,False,120.0,38.7,False,False,True,False,False,False,False,True,False,False,True,True,,,False,True,False,False,False,False
1100,0,13878,Crossbreed,8,M,True,False,15.6,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,True,False,False,False,False
1101,0,15076,Staffordshire Bull Terrier,10,F,True,False,18.5,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1102,0,99999,Crossbreed,7,M,True,Weight loss,34.6,False,140.0,39.6,True,False,False,False,False,False,False,True,False,False,False,False,True,,,,False,False,False,False
1103,0,13714,Bichon Frise,11,F,True,Weight loss,,True,130.0,37.8,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,,False,False,False,False
1104,0,15086,West Highland White Terrier,14,M,True,False,7.3,False,130.0,38.5,False,False,False,False,False,False,False,False,True,False,True,True,True,False,,,False,False,False,True
1105,0,15009,Jack Russell Terrier,10,M,True,False,6.8,False,,,False,False,True,False,False,False,False,False,True,True,False,False,,,,,False,False,False,True
1106,0,14631,Labrador Retriever,11,M,True,Weight loss,28.4,True,120.0,39.2,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False
1107,0,99999,Crossbreed,9,F,True,Weight gain,6.48,False,126.0,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1108,0,15009,Jack Russell Terrier,10,M,False,False,11.9,False,,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1109,0,13714,Bichon Frise,9,M,True,False,12.25,True,,38.5,False,False,False,True,True,True,False,False,False,False,False,False,,,,,False,False,False,False
1110,0,99999,Crossbreed,8,M,True,False,10.05,False,,,False,False,False,True,False,True,False,False,False,False,False,False,,,,,False,False,False,False
1111,0,99999,Crossbreed,11,F,True,False,5.6,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1112,0,99999,Crossbreed,10,M,False,False,11.7,True,,,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
1113,0,18063,Crossbreed,9,F,True,False,34.5,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False
1114,0,7347,Chihuahua,9,M,False,False,6.9,False,,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,,,False,False,False,False
1115,0,99999,Crossbreed,12,F,True,False,9.5,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
1116,0,15044,Jack Russell Terrier,18,M,True,False,,False,120.0,,False,False,False,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
1117,0,14846,Cocker Spaniel,14,M,False,False,17.0,False,100.0,,False,False,False,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,False
1118,0,13962,Dalmatian,12,M,True,False,,False,140.0,,False,False,False,False,False,False,True,True,False,False,True,False,True,False,,,False,False,False,False
1119,0,99999,Crossbreed,8,F,True,Weight loss,32.2,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1120,0,-1001,Maltese Terrier,2,M,False,False,4.4,False,130.0,38.5,False,False,False,False,False,False,False,False,True,False,False,False,,,,,False,False,False,False
1121,0,13683,Beagle,5,M,True,False,21.1,False,,38.0,True,False,False,False,False,False,False,False,False,False,True,False,,,,,False,False,False,False
1122,0,99999,Crossbreed,11,M,True,False,30.5,False,156.0,,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
1123,0,14593,Poodle,10,M,True,False,9.5,False,,,False,True,False,False,False,False,False,False,False,False,False,False,,,False,,False,False,False,False
1124,0,14363,Lhasa Apso,11,F,False,False,8.25,False,,,False,False,True,True,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1125,0,14073,Griffon,11,M,True,False,8.6,False,144.0,38.9,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
1126,0,15087,Yorkshire Terrier,10,F,True,False,6.1,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,True,False,False
1127,0,14631,Labrador Retriever,12,F,True,False,27.5,True,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,True
1128,0,15086,West Highland White Terrier,12,F,True,False,8.6,True,,,False,False,False,False,False,False,False,False,False,False,True,False,True,,,,False,False,False,False
1129,0,13724,Boxer,4,M,False,False,39.2,False,,,False,False,False,False,True,False,False,True,False,False,False,False,,True,,,False,False,False,False
1130,0,99999,Crossbreed,12,F,True,Weight gain,21.6,False,,38.2,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
1131,0,15087,Yorkshire Terrier,11,F,True,False,6.5,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1132,0,14275,Siberian Husky,11,M,True,False,33.05,False,,,False,False,False,False,False,False,True,False,False,False,False,False,,,False,False,False,True,False,False
1133,0,13846,Chihuahua,12,F,True,False,6.28,False,,,False,False,True,False,False,False,False,True,False,False,True,True,True,False,,,False,False,False,False
1134,0,14929,Airedale Terrier,6,F,True,False,34.6,False,88.0,,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1135,0,14595,Poodle,5,M,True,False,7.8,False,,39.5,False,False,False,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,False
1136,0,13713,Bichon Frise,13,M,True,False,5.6,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1137,0,13878,Crossbreed,7,M,True,No change,11.2,False,,38.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False
1138,0,15009,Jack Russell Terrier,12,M,True,False,12.25,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,False,False,False,False
1139,0,99999,Crossbreed,5,M,True,False,,False,,,False,False,True,False,False,False,False,False,True,False,True,True,,,,,False,False,False,False
1140,0,15087,Yorkshire Terrier,11,F,True,False,,False,110.0,39.1,False,False,True,False,False,False,False,False,False,False,True,True,,,,,False,False,False,False
1141,0,14724,Collie,12,M,True,False,24.9,False,,,False,False,False,False,False,False,False,True,False,False,True,False,True,True,,True,False,False,False,False
1142,0,15086,West Highland White Terrier,7,F,False,Weight loss,9.3,False,,,False,False,False,True,True,True,False,False,False,False,True,False,,,,,False,False,False,False
1143,0,14631,Labrador Retriever,11,M,False,False,54.7,False,128.0,,False,False,False,False,False,False,True,True,True,False,False,False,True,True,,,False,False,False,False
1144,0,14631,Labrador Retriever,9,M,False,False,,False,180.0,38.6,False,True,True,True,True,False,True,True,True,False,False,False,True,,,,False,False,False,False
1145,0,14999,Fox Terrier,11,M,True,False,12.2,False,,38.5,True,False,True,False,False,False,False,False,True,False,False,False,True,,,,False,False,False,False
1146,0,15009,Jack Russell Terrier,16,F,False,False,11.3,True,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,,,False,True,False,False
1147,0,99999,Crossbreed,8,M,True,Weight loss,10.8,True,140.0,,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False
1148,0,13761,Bulldog,6,M,False,False,34.2,False,,38.3,False,False,False,True,True,False,False,False,False,False,False,False,,,,,False,False,False,False
1149,0,15076,Staffordshire Bull Terrier,12,F,True,False,18.5,False,,,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False
1150,0,13962,Dalmatian,10,F,True,False,34.4,False,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,False,False,False,False
1151,0,14363,Lhasa Apso,11,M,True,False,9.2,False,,,False,False,False,False,False,False,False,False,True,False,True,False,True,,,,False,False,False,False
1152,0,7347,Chihuahua,13,F,True,False,8.6,False,,,False,False,False,False,False,False,False,False,True,False,True,True,True,False,,,False,False,False,False
1153,0,14646,Saluki,13,M,True,Weight loss,22.3,True,,,False,False,False,False,False,False,False,False,False,True,False,False,,,,,True,False,False,False
1154,0,14599,Pug,14,F,True,False,,False,,,False,False,False,False,False,False,False,False,False,False,False,False,,,,,False,False,False,False
1155,0,15009,Jack Russell Terrier,11,M,False,False,11.2,False,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1156,0,14366,Crossbreed,9,M,True,Weight loss,14.35,False,114.0,,True,False,False,True,True,False,True,False,True,False,True,False,True,False,,,False,False,False,False
1157,0,99999,Crossbreed,15,F,True,False,,False,110.0,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False
