"PatientID","Diagnosis","Breed","Age","Sex","Neutered","WeightChange","Weight","Hospitalised","HeartRate","Temperature","Vomiting","Diarrhoea","Hepatomegaly","ThinDrySkin","Alopecia","Pruritus","MuscleWastageWeakness","Lethargy","Panting","Neurological","Polydipsia","Polyuria","IncreasedALKP","IncreasedATL/GGT/AST","LowUSG","Proteinuria","Hypertensive","LowBloodSugar","Hypothyroid","CruciateSurgery"
1035,"0","Bichon Frise",13,"M",False,"No change",9.2,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,True,False,False,False
1036,"0","Border Terrier",10,"F",False,"No change",12.4,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","False",NULL,NULL,False,False,False,False
1037,"0","Crossbreed",11,"M",True,"No change",8.2,True,100,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","False",True,False,True,False,False
1038,"0","Bichon Frise",12,"M",True,"No change",NULL,True,108,38.6,False,True,False,True,False,False,False,True,False,False,True,False,NULL,NULL,"False",False,False,False,False,False
1039,"0","West Highland White Terrier",12,"M",True,"No change",11,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True",NULL,NULL,NULL,False,False,False,False
1040,"0","Rhodesian Ridgeback",10,"F",True,"No change",46.8,False,NULL,NULL,False,False,False,True,False,False,False,False,False,False,True,False,NULL,NULL,"True",True,False,False,True,False
1041,"0","Italian Greyhound",14,"M",True,"Weight loss",3.6,False,168,NULL,False,False,False,False,False,False,False,False,True,False,True,True,"False","False","True",False,False,False,False,False
1042,"0","Labrador Retriever",10,"M",True,"No change",38.2,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,True,False,False
1043,"0","Labrador Retriever",11,"F",True,"Weight gain",30.4,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
1044,"0","Collie",11,"F",False,"No change",21,False,128,38.5,False,False,True,False,True,False,False,False,False,False,True,False,NULL,NULL,"False",True,False,False,False,False
1045,"0","Crossbreed",13,"F",True,"No change",9.68,False,NULL,39.1,False,False,False,False,False,False,False,False,False,False,True,False,"True","True","True",False,False,False,False,True
1046,"0","Border Terrier",13,"M",True,"Weight gain",11.9,False,NULL,NULL,False,False,True,True,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
1047,"0","Labrador Retriever",11,"M",True,"Weight loss",27.3,False,88,38.7,True,True,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1048,"0","Schnauzer",10,"F",True,"No change",7.25,False,120,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True","False",True,False,False,False,False
1049,"0","Jack Russell Terrier",12,"M",True,"No change",8.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,True,True,True,NULL,NULL,"True",True,False,False,False,False
1050,"0","Staffordshire Bull Terrier",10,"M",False,"No change",19.4,True,100,38.7,False,False,True,False,False,False,True,True,True,False,False,False,"True","True","True",False,False,False,False,False
1051,"0","Welsh Terrier",13,"F",True,"No change",7.3,False,NULL,38.6,False,False,False,False,False,False,False,False,False,True,False,False,"True","True","False",NULL,False,False,False,False
1052,"0","Schnauzer",5,"M",True,"No change",60.2,False,80,NULL,False,False,False,False,False,False,False,False,False,False,False,True,"True","True","True",False,False,False,False,False
1053,"0","Crossbreed",8,"F",True,"No change",22.15,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,True,True,NULL,NULL,"True",True,False,False,False,False
1054,"0","Labrador Retriever",9,"M",False,"No change",27.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
1055,"0","Dalmatian",11,"F",True,"No change",27,False,NULL,NULL,False,False,False,False,False,False,True,False,False,False,False,False,"True","False",NULL,True,False,False,False,False
1056,"0","Cocker Spaniel",9,"F",False,"No change",NULL,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,"False","False",NULL,NULL,False,False,False,False
1057,"0","Crossbreed",9,"F",False,"Weight gain",18.3,False,100,NULL,False,False,False,False,False,False,True,False,False,False,True,False,"True",NULL,NULL,NULL,False,False,False,False
1058,"0","Border Terrier",11,"F",True,"No change",9.2,False,152,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
1059,"0","Boxer",6,"M",True,"No change",30.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"False","True","True",True,False,False,False,False
1060,"0","Pointer",7,"F",True,"No change",30,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,True,False,False
1061,"0","Crossbreed",11,"M",True,"No change",49,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1062,"0","Cain Terrier",12,"F",False,"No change",9.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1063,"0","Labrador Retriever",10,"F",True,"No change",33.3,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True","True",False,False,False,False,False
1064,"0","Cairn Terrier",6,"F",True,"No change",12.1,False,88,37.7,True,False,False,False,False,False,False,True,False,False,True,True,"True","True","True",False,False,False,False,False
1065,"0","Crossbreed",5,"F",True,"No change",10.3,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
1066,"0","Miniature Pinscher",11,"M",True,"No change",NULL,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1067,"0","Jack Russell Terrier",9,"F",True,"No change",9.05,False,150,39,False,False,False,False,False,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,True,False,False
1068,"0","Bichon Frise",9,"M",True,"Weight gain",8.24,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1069,"0","Boxer",10,"M",True,"Weight loss",28.35,False,NULL,NULL,False,False,False,False,False,False,False,True,False,False,True,False,NULL,NULL,"True",True,False,False,False,False
1070,"0","Jack Russell Terrier",11,"M",True,"No change",10.7,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1071,"0","Jack Russell Terrier",12,"M",False,"No change",10.55,True,148,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True",NULL,"True",True,False,False,False,False
1072,"0","Pointer",10,"M",True,"Weight loss",27.5,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,"True",False,False,False,False,False
1073,"0","West Highland White Terrier",9,"F",True,"Weight loss",9.69,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"False","False","True",True,False,False,False,False
1074,"0","Labrador Retriever",10,"F",True,"No change",28.95,False,NULL,NULL,False,False,False,False,True,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1075,"0","Staffordshire Bull Terrier",11,"M",True,"No change",26.9,False,NULL,38.9,False,False,True,False,True,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
1076,"0","West Highland White Terrier",10,"F",True,"No change",8.9,True,76,39.1,False,False,True,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
1077,"0","Cocker Spaniel",8,"F",True,"Weight gain",14.85,False,100,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"True","True",NULL,NULL,False,False,False,False
1078,"0","Siberian Husky",9,"F",False,"No change",24,False,100,38.4,False,False,False,False,False,False,False,False,True,False,True,False,NULL,NULL,"True",True,False,False,False,False
1079,"0","Boxer",11,"F",True,"No change",27.2,False,76,NULL,False,False,True,False,False,False,False,False,True,False,True,False,"False","True","False",True,False,False,False,False
1080,"0","Crossbreed",12,"F",True,"Weight loss",10.5,False,NULL,NULL,False,False,False,True,False,True,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
1081,"0","Lhasa Apso",10,"M",False,"No change",9.3,False,124,38,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,True
1082,"0","Crossbreed",10,"F",True,"No change",9.8,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","False",NULL,NULL,False,False,False,False
1083,"0","Crossbreed",10,"F",True,"No change",9.1,False,NULL,38.3,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1084,"0","Cavalier King Charles Spaniel",8,"F",True,"No change",14.6,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,False,NULL,NULL,NULL,NULL,False,False,False,False
1085,"0","Beagle",6,"M",True,"No change",12.65,False,110,38.7,False,False,True,False,False,False,False,False,True,False,True,True,NULL,NULL,"True",True,False,False,False,False
1086,"0","Jack Russell Terrier",11,"M",True,"Weight gain",7.1,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1087,"0","Beagle",11,"F",True,"No change",19.4,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True",NULL,"False",NULL,False,False,True,False
1088,"0","Poodle",14,"M",True,"Weight loss",6.4,False,NULL,NULL,False,False,False,True,True,False,False,False,False,False,True,True,"False","True","False",False,False,False,False,False
1089,"0","Patterdale Terrier",12,"F",True,"No change",9.5,False,NULL,38.3,False,False,False,False,False,False,False,False,False,False,True,True,NULL,NULL,NULL,NULL,False,False,False,False
1090,"0","Cocker Spaniel",8,"F",True,"Weight gain",21.2,False,110,38.7,False,False,True,False,False,False,False,False,False,False,True,True,"False","False",NULL,NULL,False,False,False,False
1091,"0","Labrador Retriever",3,"F",True,"No change",31.8,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,True,True,"False","False","True",NULL,False,False,False,False
1092,"0","Crossbreed",13,"F",True,"No change",6.7,False,120,NULL,False,True,True,False,False,False,False,False,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
1093,"0","Scottish Terrier",12,"M",True,"No change",10.35,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1094,"0","Collie",12,"F",True,"No change",22,False,96,NULL,False,False,False,False,False,False,True,True,False,False,True,True,NULL,"True",NULL,NULL,False,False,False,False
1095,"0","Staffordshire Bull Terrier",13,"M",True,"No change",NULL,False,NULL,NULL,False,False,True,False,False,False,True,True,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1096,"0","Chihuahua",10,"M",False,"No change",4.13,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"False","False",NULL,NULL,False,False,False,False
1097,"0","West Highland White Terrier",14,"M",False,"Weight loss",8.65,False,NULL,NULL,False,False,True,True,False,True,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1098,"0","West Highland White Terrier",10,"F",True,"No change",6.45,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True",NULL,"True",True,False,False,False,False
1099,"0","Yorkshire Terrier",9,"M",True,"Weight loss",8.62,False,120,38.7,False,False,True,False,False,False,False,True,False,False,True,True,NULL,NULL,"False",True,False,False,False,False
1100,"0","Crossbreed",8,"M",True,"No change",15.6,True,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,False,"True","True",NULL,True,False,False,False,False
1101,"0","Staffordshire Bull Terrier",10,"F",True,"No change",18.5,False,NULL,NULL,False,False,True,False,False,False,False,False,False,False,False,False,"True","True",NULL,NULL,False,False,False,False
1102,"0","Crossbreed",7,"M",True,"Weight loss",34.6,False,140,39.6,True,False,False,False,False,False,False,True,False,False,False,False,"True",NULL,NULL,NULL,False,False,False,False
1103,"0","Bichon Frise",11,"F",True,"Weight loss",NULL,True,130,37.8,False,False,True,False,False,False,False,False,True,False,True,True,"True","False","False",NULL,False,False,False,False
1104,"0","West Highland White Terrier",14,"M",True,"No change",7.3,False,130,38.5,False,False,False,False,False,False,False,False,True,False,True,True,"True","False",NULL,NULL,False,False,False,True
1105,"0","Jack Russell Terrier",10,"M",True,"No change",6.8,False,NULL,NULL,False,False,True,False,False,False,False,False,True,True,False,False,NULL,NULL,NULL,NULL,False,False,False,True
1106,"0","Labrador Retriever",11,"M",True,"Weight loss",28.4,True,120,39.2,False,False,False,False,False,False,False,False,True,False,True,True,"True","True","True",False,False,False,False,False
1107,"0","Crossbreed",9,"F",True,"Weight gain",6.48,False,126,NULL,False,False,False,False,False,False,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
1108,"0","Jack Russell Terrier",10,"M",False,"No change",11.9,False,NULL,NULL,False,False,False,False,False,False,False,False,False,False,False,True,"False","True","False",True,False,False,False,False
1109,"0","Bichon Frise",9,"M",True,"No change",12.25,True,NULL,38.5,False,False,False,True,True,True,False,False,False,False,False,False,NULL,NULL,NULL,NULL,False,False,False,False
